iso3,lat,lon,nobs,corr_d00_all,diff_d00_all,corr_d01_all,corr_analysis_d01_all,diff_d01_all,corr_d02_all,corr_analysis_d02_all,diff_d02_all,corr_d03_all,corr_analysis_d03_all,diff_d03_all,corr_d04_all,corr_analysis_d04_all,diff_d04_all,corr_d05_all,corr_analysis_d05_all,diff_d05_all,corr_d06_all,corr_analysis_d06_all,diff_d06_all,corr_d07_all,corr_analysis_d07_all,diff_d07_all,corr_d08_all,corr_analysis_d08_all,diff_d08_all,year,time_utc,station_id,corr_d00_subset,diff_d00_subset,corr_d01_subset,corr_analysis_d01_subset,diff_d01_subset,corr_d02_subset,corr_analysis_d02_subset,diff_d02_subset,corr_d03_subset,corr_analysis_d03_subset,diff_d03_subset,corr_d04_subset,corr_analysis_d04_subset,diff_d04_subset,corr_d05_subset,corr_analysis_d05_subset,diff_d05_subset,corr_d06_subset,corr_analysis_d06_subset,diff_d06_subset,corr_d07_subset,corr_analysis_d07_subset,diff_d07_subset,corr_d08_subset,corr_analysis_d08_subset,diff_d08_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
HTI,18.787583555555553,-72.10328122222222,92.84,0.39045859647968584,0.7282581601671688,0.3346421515361052,0.9066316036817342,0.7473828972694563,0.29229821921030713,0.8716219126805216,0.7358118887670004,0.33431502187024587,0.8417538788325014,0.7730432347667727,0.3271851652285879,0.8133705850550301,0.7769419164205336,0.38523513397760406,0.7747322471295086,0.7795041672862421,0.3132063340697521,0.7380511074540328,0.7993069680940266,0.3733289732067262,0.6963153723759686,0.8010703451500504,0.31319209837630646,0.6499789701731707,0.8300445363350072,2015.888888888889,12.0,78439099999.0,0.640602124956813,0.68025807682954,0.5815521288592949,0.9098363263711482,0.7151825466304053,0.5763902890278622,0.871966086219494,0.7198059520444668,0.5316859968561876,0.8426678784656014,0.7501474011321663,0.516080717453724,0.8100009975135108,0.7521942524552552,0.48568607874692094,0.7741158012402034,0.776865119278117,0.46275338952130596,0.7387922768980862,0.7944756603426993,0.442129774684898,0.6977190488379171,0.8026120082197845,0.4349327693348644,0.658090468578837,0.8138214985131846,Lower middle,3100.943321464481,8.039461641430828
HUN,47.26738786017192,18.842305791404012,356.378223495702,0.8890600771107875,1.2023000951781986,0.8588914389350285,0.9628874058816461,1.4601089344291598,0.8381696178873327,0.939411856044391,1.6060877686769217,0.8173376023942807,0.9150216547346084,1.75162816205769,0.7866908572800168,0.8814493831960138,1.9372731601676398,0.745840147663425,0.8337888397088222,2.1686866026053746,0.6776025471067739,0.7590020691834386,2.4848628634296612,0.596825615505453,0.6726345624736292,2.8095800240355837,0.5094037111798693,0.5791309811904457,3.126186995546231,2015.5530085959886,12.0,12885310525.31579,0.8817297009335746,1.2507221315065875,0.8531628004259048,0.9629627690920509,1.4939037662098131,0.8330790891864065,0.9396703654917286,1.6360719059492173,0.8121964465901073,0.914913172278517,1.779966649476897,0.7824676062471223,0.8807855204916318,1.964892033848494,0.7417342961381161,0.8338620608394387,2.1999542704900454,0.6740565379725714,0.7604352778005246,2.514155463440733,0.593588749535394,0.6738887493392971,2.8401741915525487,0.5063943155215164,0.5799186230088785,3.155600368484799,High,28189.45763655138,10.246703344354128
IDN,-2.9600590122448978,115.2523657845805,322.4054054054054,0.4736955374099436,0.834814227983147,0.3904402666964052,0.7431713762199508,0.8897546509117744,0.3460144173617241,0.6523183120312593,0.9149097915210462,0.32012487013487084,0.6010287715756902,0.9310294197616807,0.3021673603545662,0.567602735136733,0.943001241889371,0.28486164039623774,0.5383388419400218,0.9541738351846933,0.2625641156195824,0.5066058256798026,0.9664411918115405,0.2436843695910713,0.4740990456501482,0.9793213756248402,0.22482773628385785,0.4452260719312924,0.9912236451645708,2015.5102040816328,12.0,96763255171.41379,0.48932073283751537,0.8400585986262231,0.39767468327609756,0.7397893177474115,0.899280293121031,0.35189891077955415,0.6462688672785737,0.927434435335264,0.3263043396057578,0.5937002150039783,0.9436570644968312,0.30504378975770974,0.5600004312467768,0.9562933589874995,0.28932463658947544,0.5319259665714128,0.9666489542415674,0.2665845654002742,0.49945183861991244,0.9796936925079327,0.248102715103449,0.4671775536560765,0.9918125135246619,0.2308328993027687,0.43927557728221095,1.0029949361049544,Lower middle,10314.148067024584,9.24127183043423
IMN,54.083333,-4.623889,355.6,0.7727096699387119,0.9787034159443794,0.7665270264262293,0.9640567412119363,0.9805805260861927,0.750135397399428,0.9406415691582138,1.006905801821309,0.7337626026054356,0.9104212391492676,1.0206952013534463,0.69494593407033,0.8562671792930336,1.0764760134391937,0.6365085013772243,0.7890115781567189,1.1523064868690287,0.5686656305952409,0.6949505468986003,1.241165098052948,0.5039202409869283,0.5964160218245483,1.3351803089194456,0.427682193582947,0.4889830168431062,1.4105488882150987,2015.5,12.0,3204099999.0,0.7727096699387119,0.9787034159443794,0.7665270264262293,0.9640567412119363,0.9805805260861927,0.750135397399428,0.9406415691582138,1.006905801821309,0.7337626026054356,0.9104212391492676,1.0206952013534463,0.69494593407033,0.8562671792930336,1.0764760134391937,0.6365085013772243,0.7890115781567189,1.1523064868690287,0.5686656305952409,0.6949505468986003,1.241165098052948,0.5039202409869283,0.5964160218245483,1.3351803089194456,0.427682193582947,0.4889830168431062,1.4105488882150987,High,,
IND,21.028110586354092,79.66724131613016,238.29027176053563,0.679264722547577,1.1653213129610107,0.6064047704501779,0.8821441455476188,1.3088261743096241,0.5770332155179513,0.8354067023888921,1.3661121615245864,0.5468645072708144,0.7987040613149295,1.4221049308055869,0.5243131188428344,0.7640949035443734,1.4651385731914552,0.4981635386185383,0.728589584534345,1.5129732034821517,0.4669004985768692,0.6913231336304902,1.567002018262997,0.4348968159102879,0.6475490222729536,1.6237861392906083,0.40714137087382335,0.6080199831793073,1.677554224372483,2016.5643806857943,12.0,42773251514.15151,0.7283615829817389,1.1916883566929142,0.6430387999336713,0.890396562121638,1.3800876888696318,0.6090448546536729,0.8448409556617216,1.450708875418179,0.5762335508619227,0.8084197507914989,1.5198334958278947,0.5462696480823779,0.7721765637340551,1.5796493919219412,0.515498361449816,0.7364579741065048,1.6401191456165207,0.4880970727015696,0.7001460698298537,1.699738205175324,0.45600071169364736,0.6588403021010854,1.7644767427890766,0.4250759394222384,0.620181366710994,1.824499989471065,Lower middle,5524.9691191949005,8.617032937084343
IOT,-7.3,72.4,273.0,0.44162922181676434,0.8924079245415568,0.3313270215858374,0.6393077248056056,0.9575676193223834,0.28793574540395606,0.5284380774732161,0.9844590974015407,0.2525760773376795,0.45771750571377146,1.0004425590181723,0.2255727741108126,0.40200834180645917,1.0096928867632786,0.18012214221846598,0.36947271208929927,1.0412033779884342,0.17133062191738163,0.33846870964995307,1.039694013632561,0.16084161914343487,0.29944402676468623,1.050167839455633,0.13120418610330345,0.2720099650706745,1.0747784055646725,2015.5,12.0,61967070701.0,0.44162922181676434,0.8924079245415568,0.3313270215858374,0.6393077248056056,0.9575676193223834,0.28793574540395606,0.5284380774732161,0.9844590974015407,0.2525760773376795,0.45771750571377146,1.0004425590181723,0.2255727741108126,0.40200834180645917,1.0096928867632786,0.18012214221846598,0.36947271208929927,1.0412033779884342,0.17133062191738163,0.33846870964995307,1.039694013632561,0.16084161914343487,0.29944402676468623,1.050167839455633,0.13120418610330345,0.2720099650706745,1.0747784055646725,,,
IRL,53.376965589473684,-7.964199197368421,334.92105263157896,0.9057193876961166,0.7563854181756741,0.8796766900151842,0.960200272865817,0.8534592894939252,0.8506200872572947,0.9322927543443428,0.9447118582194537,0.8167853499499206,0.8978498117021071,1.047523600201352,0.7660812486184977,0.8486183674004731,1.1906206055939563,0.7060883153330102,0.7810411000338644,1.3409794528428394,0.6248040819500585,0.6916526607539828,1.5306742784072565,0.5317220644619498,0.6075283052817135,1.7359143185008914,0.44778864081108904,0.5051322429727252,1.8931258751849063,2015.5263157894738,12.0,3967099999.0,0.883062353310218,0.8164918912296855,0.8585918669777218,0.961904799385556,0.8974567915996211,0.8350320406690264,0.9350397834564376,0.9706546712514845,0.803606393913468,0.902182189659863,1.0633907694535205,0.7559883711306331,0.8527946557565927,1.1858341337300584,0.6943640832261311,0.7865395177081849,1.331044199758956,0.6038056830131738,0.6976154660712679,1.5151553508058027,0.5235371070618837,0.6142655616463571,1.6838143841391127,0.4307072427281716,0.512567014819876,1.8400420876861805,High,70149.07480921349,11.158377896694006
IRN,33.12171731868476,52.60164991430063,321.2630359212051,0.8623454453219541,1.1289384272711072,0.8485941574169962,0.9697228676498335,1.2275687710963226,0.8303916678910813,0.9494834062968347,1.3015565875735995,0.8122129248387758,0.9286919666582846,1.3873845827219986,0.7879984742816164,0.9019891235368539,1.4935344118986855,0.7539748715398769,0.8638697366423828,1.6335190845298877,0.7056592231957941,0.8107113674238333,1.8080061184850358,0.6474077325600839,0.7485192986044936,2.0098921598178485,0.5814554754221575,0.673634581218919,2.2287840191968296,2015.4937369519832,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower middle,14578.44391562412,9.587299272543435
IRQ,33.91109317488987,44.27164011343612,194.10169491525423,0.9106320915004433,0.881247774404495,0.8834600104163253,0.9664303425244394,1.006331252799679,0.8591018266142215,0.9468910231489369,1.0883818105154346,0.8498046145730506,0.9264519565625905,1.1636165973327974,0.8159429689485653,0.8967266665330305,1.2894667709186496,0.7749450395615626,0.8554111216290142,1.4309002161116167,0.7210740979450474,0.8040011503231133,1.5896954098926706,0.6567821356990928,0.7401835908408633,1.7816011143970691,0.6065736385588985,0.676588814401073,1.9117814457925875,2015.3171806167402,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper middle,9541.023954134162,9.163356091401054
ISL,65.07247123386455,-19.353076012350595,238.72908366533864,0.4943099113359822,2.1707304834552494,0.46632180493068515,0.9755555140515855,2.2655235532868416,0.45183026490230854,0.9491902499443062,2.3397529675582946,0.427914417325665,0.913715737882404,2.4238561992360808,0.404634143271569,0.8608014472899563,2.504289525960413,0.3813181142651342,0.7919305841320381,2.5955787972048876,0.32233107489060003,0.6982238936292767,2.7775060889716734,0.2649693310185801,0.5868786571918645,2.9447268412059473,0.20448745054175654,0.4930838237783116,3.080449878280098,2015.9243027888447,12.0,4055086032.6666665,0.5756729345997337,1.91552835811089,0.5476162476212718,0.9759732405066777,2.0089025694227387,0.533285077627758,0.950708340862141,2.0782940904516867,0.5096953302225173,0.91620975939819,2.1602752263670317,0.479539600480477,0.8640377358820881,2.2534567378756143,0.4517890780831185,0.7978857394626702,2.3502546425265263,0.3894277425764693,0.7066461086236289,2.549800224276824,0.3272624310756891,0.5968332615885469,2.733766473254129,0.2661884086690299,0.5051616965305007,2.86261389474898,High,52560.71497387871,10.869724256069754
ISR,31.9974384691358,35.05960896296296,331.2,0.8857681639649608,1.106253911580127,0.8684978700863443,0.9747657321812885,1.1816404815826898,0.8552832949646948,0.9593315251821722,1.2518819746560153,0.8372616388788381,0.939773475327356,1.322143661125195,0.8123087635885995,0.9120169325041151,1.4156526303104824,0.7697066189141099,0.8712660268757889,1.5537077048450103,0.7166725272776966,0.8120534513179052,1.719661171785327,0.6561232743347175,0.7459840888059134,1.9120141214144921,0.5815363444441236,0.6575763413631638,2.10735177380398,2015.5185185185185,12.0,40180099999.0,0.9103306320080937,1.0838626352382483,0.8734159677797226,0.9720803044026273,1.2759863789773236,0.8532961676266181,0.9540203079825662,1.3774220301967328,0.8323965953683871,0.9339980277716478,1.4416351492028376,0.7974893209093944,0.901051233968907,1.5470917720718598,0.7482403844880616,0.8555249289922525,1.6963326693873775,0.6915845506377142,0.7969693797681427,1.855896121158765,0.6246501589726031,0.7246783400147193,2.0693484504338544,0.5430999297924416,0.6226952623192745,2.2498907146420644,High,37922.78662670768,10.543307440660158
ITA,42.25579350176211,12.520970412261379,303.5844357976654,0.8001556136284632,1.3960553442405221,0.7782940110155615,0.9601008285370488,1.4822064553403187,0.7625085644359889,0.9413446539058317,1.5349693739465098,0.7408813284008082,0.9164228656518782,1.6060068350380354,0.7098781839738224,0.880795494355957,1.7006122255567495,0.665870642687186,0.8304913838496253,1.8284474008955904,0.6128128832313519,0.7622106641008097,1.9904201410615576,0.5434410929907187,0.6776263739653653,2.1705949950533325,0.45180762908476835,0.5803196999517835,2.392863828221066,2015.6747430249634,12.0,16275252541.37288,0.839176808769766,1.1955240577899302,0.8179526355857047,0.9580239099536407,1.2852504285466253,0.8046680901956713,0.9381057697705919,1.3365794314471173,0.7842289006145154,0.912584719648434,1.404267240148479,0.7544534798615233,0.8763252487101088,1.5033708617197719,0.7096046587948146,0.8269218152018087,1.6361023465636706,0.6515846904988555,0.7589174999098093,1.805325748941279,0.5808517805665161,0.6768194303884958,1.98607782216375,0.4948298579769056,0.5803052463799488,2.191243978575044,High,41107.75969888932,10.623952183123356
JAM,18.226686153846153,-77.58494536923077,265.38461538461536,0.4633492487523901,0.5840690927528489,0.4295925290251641,0.8417031712269043,0.5994768561876971,0.4055252383794604,0.7860797798712184,0.6123332750295076,0.38605372926918197,0.7400258759100173,0.6275782486893035,0.3639254513382755,0.7017616895685984,0.642831148980049,0.3484556476761132,0.6607217075946809,0.6551113756238804,0.3239931602212245,0.6069793523652532,0.6620426267282871,0.30628859910895195,0.5601470492743827,0.6708643829840657,0.27685534008185253,0.5116805219096422,0.6845699963266983,2015.4615384615386,12.0,78392599999.0,0.4633492487523901,0.6424760020281337,0.4295925290251641,0.8467427197516667,0.6594245418064668,0.4055252383794604,0.790341902092791,0.6735666025324584,0.38605372926918197,0.7466577085211099,0.6903360735582338,0.3639254513382755,0.7032035820879892,0.7071142638780539,0.3484556476761132,0.6627198270568193,0.7206225131862685,0.3239931602212245,0.608553571280132,0.7282468894011157,0.30628859910895195,0.5647224843726135,0.7379508212824722,0.27685534008185253,0.5162383697185418,0.7530269959593683,Upper middle,9829.756270779904,9.193169418406551
JEY,49.203973500000004,-2.147754,175.55,0.7781496012097258,1.153183499156461,0.7575863507546061,0.9665314807496694,1.1860811896807273,0.7447667084778677,0.9421364121608317,1.2031535544250478,0.7159544219251224,0.9053945095610162,1.253079456736805,0.6859620637073542,0.8663903682934961,1.2988106195212124,0.6375466135537898,0.7920245420680142,1.3679937727928109,0.5842349517095344,0.7143556861290926,1.4606726204570826,0.5123513650925582,0.6068267381606883,1.5956664398789633,0.46179888671379044,0.5273219363396559,1.6982857842839032,2015.5,12.0,3895099999.0,0.7781496012097258,1.153183499156461,0.7575863507546061,0.9666433590108087,1.1860811896807273,0.7447667084778677,0.9424329758470849,1.2031535544250478,0.7159544219251224,0.9060254542614835,1.253079456736805,0.6859620637073542,0.8672761643893052,1.2988106195212124,0.6375466135537898,0.7934828140158093,1.3679937727928109,0.5842349517095344,0.7168174069326392,1.4606726204570826,0.5123513650925582,0.6109300424586316,1.5956664398789633,0.46179888671379044,0.531869471818888,1.6982857842839032,,,
JOR,31.479883052066118,36.05671415785124,299.2429906542056,0.9051941854126332,0.9935009944727784,0.8949888786203665,0.9813916921592063,1.0478638174463129,0.8802916193498366,0.966066074544221,1.1403849509866142,0.8622056567405866,0.9470378171569034,1.243971677832734,0.839298905789291,0.9214252617115124,1.3625131722132204,0.8053789580419015,0.8851038988497616,1.509153878606888,0.7507397410011588,0.8266786105887524,1.7001213812945373,0.7006233091148918,0.7693303704504559,1.8830269245572717,0.6213234503079669,0.6850009179510874,2.1246193252853947,2015.8264462809918,12.0,40272599999.0,0.8975075912938675,1.0278684489270387,0.8872154747162473,0.9816927841175541,1.0802808552406684,0.8726710376004585,0.9665578405660005,1.1688949956764836,0.8550965755488864,0.9476454053781866,1.267618872930377,0.8326122693478595,0.9218317457370938,1.3788042560288554,0.7997484821659934,0.8859646257124183,1.519196826339434,0.7465970918972882,0.8287281783750619,1.7011523063340739,0.6975383755140149,0.7718735390597232,1.8769382498878087,0.6199976065379811,0.6887198998329769,2.11165250162356,Upper middle,10354.883579454648,9.24521353083598
JPN,35.73422305306655,136.42854069269248,300.4294171220401,0.7363590763762466,1.4775497132019326,0.7095092015382279,0.9555807284861375,1.5852865121774211,0.6907554987332727,0.9336876811009984,1.6379519470797006,0.6702037151874348,0.9086406108971363,1.6976471853356554,0.6450029918941663,0.8774917740788215,1.7763710979020373,0.6108082062205807,0.8374339895807337,1.8625199330191418,0.5772268586808579,0.7877588044436951,1.9521877132318872,0.5255227143655034,0.7229484682141925,2.0691770412649255,0.45616898801143374,0.6349867516477942,2.207578472679173,2015.4949978251414,12.0,47722620016.44882,0.7526212914468781,1.4141676465698936,0.7310545143148685,0.9543702785111916,1.5136957821420047,0.7102283778516866,0.9320108030996039,1.5657053708684292,0.6899068689787852,0.9070164010362155,1.6260900844381112,0.6643754350412815,0.8764383503335254,1.704657657721334,0.6267742126628922,0.8373786155008849,1.794372349017774,0.5950766414633619,0.7895952717418243,1.8820722068539084,0.543676624799798,0.7272910308516559,1.9950093024748843,0.4752403200927454,0.6405861432359015,2.1304606460426347,High,40214.153826533,10.60197429787679
KAZ,47.986016552598564,68.56009898413978,320.0686175580222,0.36286456604206674,5.587808851840282,0.370168396325213,0.9820769936904367,5.514916965730044,0.36264241890771004,0.9637248669082691,5.5292001466859215,0.34935538706627967,0.9432696438195837,5.57579882073958,0.3315475945638229,0.913248144174874,5.651990190632804,0.30734439383149825,0.8686531452119811,5.757652650771662,0.28308501121481666,0.8084042287404902,5.8711601077329325,0.25745686041071647,0.733664656745231,6.012336109341924,0.23021721208097945,0.6526602414879059,6.173423492836266,2016.3593189964158,12.0,34860947825.08696,0.32870530834494066,6.361739531997603,0.33817782302220534,0.9819415299153796,6.267252309400447,0.3341306554214654,0.9630077573879736,6.261401978240205,0.3233169337825618,0.941863462839556,6.293364677625483,0.3088459121090157,0.9120337010461235,6.350889319297576,0.2867215541542344,0.8675250619809819,6.445924738550523,0.2662099018632146,0.8065879078484101,6.54505450371447,0.24600532731351468,0.7327938822956745,6.66023745518104,0.2217821373523358,0.6478218668335913,6.811325166084626,Upper middle,24337.11388645142,10.09975778459113
